DDM,EXP,val,subj_idx,gLen
bias,cInfo,0.17210722865716738,41,1
drift,0,0.10500677870134514,42,6
drift,oDel,0.04057443176819217,42,6
drift,cInfo,-1.0922081642568362,42,6
thresh,0,1.2000634756393282,42,6
thresh,oDel,0.002567951269817319,42,6
thresh,cInfo,0.0740332996834272,42,6
bias,0,0.0055492273736610365,42,6
bias,oDel,0.010628987021107676,42,6
bias,cInfo,0.2559062069046609,42,6
drift,0,-0.11667922530853078,42,1
drift,oDel,0.09631155811578658,42,1
drift,cInfo,0.12441108267757328,42,1
thresh,0,1.2216037317993649,42,1
thresh,oDel,-0.004430737722054519,42,1
thresh,cInfo,-0.14021709691940812,42,1
bias,0,0.020343821590663724,42,1
bias,oDel,0.006493709630586831,42,1
bias,cInfo,-0.2577475191822913,42,1
drift,0,-0.015545329912300083,43,6
drift,oDel,0.05476383195395888,43,6
drift,cInfo,0.1232528937672008,43,6
thresh,0,1.0556518921706228,43,6
thresh,oDel,-3.33095362794001e-4,43,6
thresh,cInfo,-0.016294957300825995,43,6
bias,0,-0.09630455478940386,43,6
bias,oDel,0.01278792882244463,43,6
bias,cInfo,0.13497063999049574,43,6
drift,0,-0.0013656581328159395,43,1
drift,oDel,0.06974703633591914,43,1
drift,cInfo,0.16083061922814715,43,1
thresh,0,1.0599959829434984,43,1
thresh,oDel,0.0038294196407869315,43,1
thresh,cInfo,0.01053744153035592,43,1
bias,0,-0.058015406831469996,43,1
bias,oDel,0.03748646429840812,43,1
bias,cInfo,0.11080856134620821,43,1
drift,0,-0.01293889624602854,45,6
drift,oDel,0.03395909713987101,45,6
drift,cInfo,-0.40251454291334504,45,6
thresh,0,1.0483959249686672,45,6
thresh,oDel,-0.0017070052923031827,45,6
thresh,cInfo,-0.010177341355109205,45,6
bias,0,-0.09022877478413577,45,6
bias,oDel,0.0069131905464655035,45,6
bias,cInfo,0.2588803306050026,45,6
drift,0,-0.23278925343516357,45,1
drift,oDel,0.06137846593701801,45,1
