DDM,EXP,val,subj_idx,gLen
thresh,cInfo,0.014858834394335831,57,1
bias,0,0.2463090125007522,57,1
bias,oDel,-0.021011432434959957,57,1
bias,cInfo,-0.0049056170095572,57,1
drift,0,2.142927264361653,58,6
drift,oDel,-0.03484976694060032,58,6
drift,cInfo,-0.3142646603092846,58,6
thresh,0,1.0518360898752128,58,6
thresh,oDel,0.016613412149843458,58,6
thresh,cInfo,-0.11044250057437897,58,6
bias,0,0.20031399499403246,58,6
bias,oDel,0.042165135218780014,58,6
bias,cInfo,-0.17774779332399812,58,6
drift,0,2.342761834266901,58,1
drift,oDel,-0.024842276814915812,58,1
drift,cInfo,0.22035249428991432,58,1
thresh,0,1.0357805722762354,58,1
thresh,oDel,0.020390247582293377,58,1
thresh,cInfo,-0.04490625785306087,58,1
bias,0,0.2390991602075475,58,1
bias,oDel,0.045724380141251734,58,1
bias,cInfo,-0.23560637886014538,58,1
drift,0,1.3575962185269932,59,6
drift,oDel,0.009273293736391162,59,6
drift,cInfo,-0.0524696673858613,59,6
thresh,0,1.3853347328161865,59,6
thresh,oDel,-0.00775281440559372,59,6
thresh,cInfo,0.0311279317520489,59,6
bias,0,0.20484776594456022,59,6
bias,oDel,-0.020146843338070413,59,6
bias,cInfo,0.07353904075468243,59,6
drift,0,1.352691196673834,59,1
drift,oDel,-0.016369044142278476,59,1
drift,cInfo,-0.20321623208230677,59,1
thresh,0,1.3518303229866033,59,1
thresh,oDel,0.01931919212056954,59,1
thresh,cInfo,0.10547771543252533,59,1
bias,0,0.24517650785330003,59,1
bias,oDel,0.029671614305591048,59,1
bias,cInfo,0.3536856939969768,59,1
drift,0,1.688949858738016,60,6
drift,oDel,-0.0015843281676639655,60,6
drift,cInfo,-0.36828529304627083,60,6
thresh,0,1.1265005527346974,60,6
thresh,oDel,0.0031909825401897052,60,6
thresh,cInfo,0.14226254692105933,60,6
bias,0,0.21080459655627914,60,6
bias,oDel,0.011510883386386428,60,6
bias,cInfo,0.2588691435441936,60,6
drift,0,1.6140652510636517,60,1
drift,oDel,0.008013960565878754,60,1
drift,cInfo,-0.15936014924260725,60,1
thresh,0,1.2911246034059813,60,1
thresh,oDel,-0.012636761485573298,60,1
thresh,cInfo,-0.14314296999528298,60,1
bias,0,0.2169044897928354,60,1
bias,oDel,-0.027309914495107213,60,1
bias,cInfo,-0.22945970887904418,60,1
drift,0,1.6592599382560442,62,6
drift,oDel,0.012924958099665842,62,6
drift,cInfo,-0.2356751508881392,62,6
thresh,0,1.141287275219768,62,6
thresh,oDel,-0.01416491329712086,62,6
thresh,cInfo,0.03824273939410965,62,6
bias,0,0.2277368566936443,62,6
bias,oDel,-0.02802264421806049,62,6
bias,cInfo,0.19128241772943796,62,6
drift,0,1.8429296044340877,62,1
drift,oDel,-0.047809682207453505,62,1
drift,cInfo,-0.28203877783330533,62,1
thresh,0,1.1267026477696356,62,1
thresh,oDel,0.01671419276900313,62,1
thresh,cInfo,-0.012923195333274195,62,1
bias,0,0.22695873723910576,62,1
