Subject,Horizon,dR,dI,rt,x0,z,A,T0
55,1,-11,0,1.57,-0.161453176,0.980355026,-0.660167113,0.042505625
55,1,-32.66666667,-1,0.32,-0.297291056,1.158369682,-2.098535458,0.042505625
55,6,5,0,0.55,0.018884751,0.773177003,0.008554913,0.044359619
55,1,-18,0,0.15,-0.239990852,1.021088216,-1.042781467,0.042505625
55,6,5,1,1.03,-0.094073139,0.771145407,-0.269666919,0.044359619
55,6,46.66666667,1,0.23,-0.004285324,0.793600174,0.972434138,0.044359619
55,1,9.333333333,1,0.3,-0.034794708,0.810099072,0.705322308,0.042505625
55,1,0,0,0.95,-0.034187085,0.916345727,-0.058915984,0.042505625
55,6,-6.333333333,-1,1.03,0.107214297,0.769100902,-0.051074742,0.044359619
55,1,-2.333333333,-1,0.46,0.048256419,0.98185919,-0.440539921,0.042505625
55,1,30,0,0.13,0.306555857,0.741774911,1.580859822,0.042505625
55,6,-14.66666667,-1,0.38,0.08937548,0.764609948,-0.299494954,0.044359619
55,6,-8.333333333,-1,0.97,0.102938831,0.768023073,-0.110695593,0.044359619
55,1,-5,0,1.1,-0.09242587,0.945440862,-0.332211951,0.042505625
55,1,29,-1,0.12,0.392567123,0.799529672,1.27211481,0.042505625
55,1,11,0,0.4,0.094197479,0.852336428,0.542335145,0.042505625
55,6,-11.66666667,1,0.63,-0.129645076,0.7621635,-0.766507341,0.044359619
55,6,-10,0,0.25,-0.013536217,0.765093287,-0.438601467,0.044359619
55,1,-1.333333333,-1,1.06,0.059920061,0.976040163,-0.385880727,0.042505625
55,6,40.33333333,1,1.18,-0.017973565,0.790187049,0.783634777,0.044359619
55,6,-11,1,0.71,-0.128227965,0.762522777,-0.746633725,0.044359619
55,1,-15.33333333,1,0.32,-0.312541356,0.953635076,-0.642937799,0.042505625
55,1,-11,1,0.16,-0.266105741,0.928419292,-0.406081294,0.042505625
55,6,-12.5,0,0.9,-0.018938786,0.763746001,-0.513127531,0.044359619
55,6,-22,1,0.95,-0.151539165,0.756594718,-1.074548403,0.044359619
55,6,-13,0,0.14,-0.020019177,0.763476543,-0.528032743,0.044359619
55,6,16,0,1,0.042638758,0.779105061,0.336469592,0.044359619
55,1,11,-1,0.67,0.201472861,0.904272161,0.288249327,0.042505625
55,1,-28,-1,0.65,-0.246755252,1.131214222,-1.843459221,0.042505625
55,6,-17.33333333,1,0.11,-0.141668582,0.759109652,-0.935433085,0.044359619
55,1,-8.5,0,2.17,-0.132843581,0.965807458,-0.523519129,0.042505625
55,1,-11.33333333,1,0.27,-0.26972518,0.930358967,-0.424301025,0.042505625
55,6,-9.333333333,-1,0.82,0.100799661,0.767484158,-0.140506018,0.044359619
55,1,21.33333333,1,0.31,0.105176813,0.740270746,1.36123263,0.042505625
55,6,-15,0,0.74,-0.024340249,0.762398715,-0.587653594,0.044359619
55,1,-33,1,0.66,-0.485399492,1.05643789,-1.608583552,0.042505625
55,6,-1,0,0.42,0.005917312,0.769943516,-0.170307639,0.044359619
55,6,19.5,0,0.22,0.050188034,0.780991262,0.440806081,0.044359619
55,6,14,1,0.73,-0.074757969,0.775995637,-0.00137309,0.044359619
55,6,26.33333333,-1,0.44,0.176376455,0.786705439,0.922732486,0.044359619
55,1,-13,-1,0.84,-0.076335938,1.043928814,-1.023571318,0.042505625
55,1,-7,0,1.31,-0.115567744,0.957078917,-0.441530339,0.042505625
55,6,29.33333333,-1,0.46,0.182652263,0.788322182,1.012163762,0.044359619
55,1,-28,-1,0.32,-0.246755252,1.131214222,-1.843459221,0.042505625
55,1,-3,1,0.33,-0.177193857,0.881867074,0.031192254,0.042505625
55,6,-13.5,0,0.7,-0.021099521,0.763207086,-0.542937956,0.044359619
55,6,7.666666667,-1,0.85,0.137023055,0.776645703,0.366271213,0.044359619
55,1,7.5,0,0.23,0.053483499,0.872703023,0.351027968,0.042505625
55,1,1.333333333,-1,0.44,0.090934693,0.960522757,-0.240122878,0.042505625
55,1,14,0,0.51,0.1288513,0.834879346,0.706312726,0.042505625
55,1,-9,0,1.01,-0.138584834,0.968716971,-0.550848726,0.042505625
55,6,8,-1,0.27,0.137729991,0.776825342,0.376208021,0.044359619
55,6,22,0,0.37,0.055576915,0.782338548,0.515332144,0.044359619
55,1,42.5,0,0.73,0.432497331,0.669037071,2.264099742,0.042505625
55,1,21.5,0,0.45,0.213949414,0.791236642,1.116256677,0.042505625
55,1,0,0,1.26,-0.034187085,0.916345727,-0.058915984,0.042505625
55,6,8.5,0,1.18,0.026446438,0.775063203,0.112891402,0.044359619
55,6,-3.5,0,0.34,0.000513374,0.76859623,-0.244833702,0.044359619
55,6,-24,1,0.17,-0.1557603,0.755516889,-1.134169254,0.044359619
55,6,38.66666667,-1,0.37,0.202079921,0.79335205,1.290394399,0.044359619
55,6,-34.5,0,1.01,-0.066398473,0.751889884,-1.168956889,0.044359619
55,1,-28,-1,0.64,-0.246755252,1.131214222,-1.843459221,0.042505625
55,6,-10.5,0,0.32,-0.014616804,0.764823829,-0.45350668,0.044359619
55,6,22,0,0.86,0.055576915,0.782338548,0.515332144,0.044359619
55,1,-18.66666667,-1,0.38,-0.141811133,1.076903301,-1.333306748,0.042505625
55,1,-8.5,0,1.33,-0.132843581,0.965807458,-0.523519129,0.042505625
55,6,-8.666666667,1,0.77,-0.123263988,0.763780243,-0.677076065,0.044359619
55,1,4.333333333,1,0.3,-0.093028985,0.839194208,0.43202634,0.042505625
55,1,22,0,0.28,0.219523641,0.788327129,1.143586274,0.042505625
55,1,-33,-1,0.27,-0.300841624,1.160309357,-2.116755189,0.042505625
55,6,2,1,2.15,-0.100496549,0.769528664,-0.359098195,0.044359619
55,6,-30.5,0,0.34,-0.057785452,0.754045541,-1.049715187,0.044359619
55,1,29,-1,0.17,0.392567123,0.799529672,1.27211481,0.042505625
55,6,1.5,0,0.53,0.011320904,0.771290802,-0.095781576,0.044359619
55,1,-5,1,0.83,-0.199757618,0.893505129,-0.078126133,0.042505625
55,6,13,0,0.47,0.036164041,0.777488318,0.247038316,0.044359619
55,1,5,0,0.36,0.024284808,0.887250591,0.214379984,0.042505625
55,1,1.333333333,-1,1.91,0.090934693,0.960522757,-0.240122878,0.042505625
55,6,29.33333333,1,0.4,-0.041728885,0.784258991,0.455720098,0.044359619
55,1,11.66666667,1,1.96,-0.007513286,0.796521342,0.832860426,0.042505625
55,6,-9.333333333,-1,0.37,0.100799661,0.767484158,-0.140506018,0.044359619
55,6,-13,0,0.23,-0.020019177,0.763476543,-0.528032743,0.044359619
55,1,20.33333333,1,1.59,0.093594496,0.746089773,1.306573437,0.042505625
55,1,14,0,0.65,0.1288513,0.834879346,0.706312726,0.042505625
55,1,-31,1,0.08,-0.467313798,1.044799835,-1.499265165,0.042505625
55,1,-3,1,1.41,-0.177193857,0.881867074,0.031192254,0.042505625
55,1,3,-1,0.65,0.110233478,0.950824379,-0.149024222,0.042505625
55,1,-9.5,0,0.48,-0.144316788,0.971626485,-0.578178322,0.042505625
55,1,-15.33333333,1,0.58,-0.312541356,0.953635076,-0.642937799,0.042505625
55,6,1.5,0,1.08,0.011320904,0.771290802,-0.095781576,0.044359619
55,6,28,1,0.19,-0.044605649,0.783540438,0.415972865,0.044359619
55,6,11.5,0,0.86,0.032925509,0.776679946,0.202322678,0.044359619
55,6,16,-1,0.21,0.154652783,0.781136657,0.614691424,0.044359619
55,1,5.5,0,0.47,0.030129462,0.884341077,0.241709581,0.042505625
55,6,0.5,0,0.38,0.009159529,0.770751888,-0.125592001,0.044359619
55,1,-4.666666667,1,0.38,-0.196010981,0.891565453,-0.059906402,0.042505625
55,6,11.33333333,-1,0.08,0.144791521,0.778621723,0.475576106,0.044359619
55,1,9,1,0.36,-0.038688772,0.812038748,0.687102577,0.042505625
55,6,-22,1,0.16,-0.151539165,0.756594718,-1.074548403,0.044359619
55,6,-17.33333333,1,0.45,-0.141668582,0.759109652,-0.935433085,0.044359619
55,6,29.33333333,-1,2.59,0.182652263,0.788322182,1.012163762,0.044359619
55,6,1.333333333,1,0.22,-0.101922856,0.769169388,-0.378971812,0.044359619
55,6,7.666666667,-1,0.27,0.137023055,0.776645703,0.366271213,0.044359619
55,1,-26,-1,0.55,-0.224660267,1.119576167,-1.734140834,0.042505625
55,6,-24,1,0.48,-0.1557603,0.755516889,-1.134169254,0.044359619
55,6,-20,1,0.24,-0.147312496,0.757672547,-1.014927553,0.044359619
55,1,-8.5,0,0.5,-0.132843581,0.965807458,-0.523519129,0.042505625
55,1,35.5,0,0.11,0.363643778,0.709770262,1.881485387,0.042505625
55,1,9.333333333,1,0.15,-0.034794708,0.810099072,0.705322308,0.042505625
55,1,22.5,0,0.32,0.225083571,0.785417615,1.170915871,0.042505625
57,1,31.5,0,0.39,0.725749946,1.199487556,1.578617415,0.059185157
57,6,-18.5,0,0.26,-0.213942708,1.206530445,-0.736415375,0.032526648
57,6,25,1,0.43,0.449562966,1.260684748,0.68635576,0.032526648
57,6,14.66666667,-1,0.23,0.23716447,1.209679956,0.639136836,0.032526648
57,1,25.66666667,1,0.12,0.665764895,1.111905932,1.165245204,0.059185157
57,1,-14,1,1.35,-0.342371201,1.330494904,-0.644567175,0.059185157
57,1,-4.333333333,-1,4.38,-0.180089801,1.516679445,0.090926201,0.059185157
57,6,16.5,0,1.09,0.30271207,1.232690882,0.541080065,0.032526648
57,1,-26,0,0.48,-0.642042584,1.516349721,-1.04485011,0.059185157
57,1,11.33333333,1,1.63,0.366161915,1.190891863,0.511279387,0.059185157
57,1,-16.66666667,1,1.86,-0.40928398,1.345189961,-0.766235234,0.059185157
57,6,-7.5,0,0.85,-0.050746681,1.214752296,-0.334916808,0.032526648
57,6,34.66666667,1,0.33,0.558381757,1.267910012,1.039187834,0.032526648
57,6,35,0,0.63,0.531720548,1.246518542,1.216327656,0.032526648
57,6,-8,0,0.89,-0.058292749,1.214378576,-0.353166743,0.032526648
57,1,-13.66666667,-1,5.27,-0.425989639,1.568112144,-0.334912006,0.059185157
57,6,8.5,0,1.45,0.189101273,1.226711353,0.249081107,0.032526648
57,6,-3.5,0,2.54,0.009758195,1.217742061,-0.188917329,0.032526648
57,1,24,0,0.18,0.604611781,1.240817404,1.236425998,0.059185157
57,6,12.5,0,0.83,0.246754347,1.229701118,0.395080586,0.032526648
57,1,19.5,0,0.55,0.514479065,1.265615312,1.031111149,0.059185157
57,6,-4.5,0,1.32,-0.005378647,1.216994619,-0.225417199,0.032526648
57,6,-5,0,1.26,-0.012946577,1.216620899,-0.243667134,0.032526648
57,6,9.5,0,1.27,0.203654412,1.227458794,0.285580977,0.032526648
57,1,-8.5,0,1.77,-0.244854868,1.41991341,-0.246403472,0.059185157
57,6,16.66666667,1,0.32,0.343459143,1.254456073,0.382190179,0.032526648
57,6,22.5,0,0.14,0.382791043,1.237175528,0.760079284,0.032526648
57,1,-10.66666667,-1,1.71,-0.351597481,1.551580205,-0.198035439,0.059185157
57,1,41,0,0.06,0.83288226,1.147136416,2.012059875,0.059185157
57,1,29,1,0.39,0.716573302,1.093537111,1.317330278,0.059185157
57,6,35,0,0.16,0.531720548,1.246518542,1.216327656,0.032526648
57,1,18.33333333,-1,0.83,0.446811598,1.391771461,1.125104704,0.059185157
57,6,37.33333333,-1,0.39,0.526201372,1.226621953,1.466467216,0.032526648
57,1,-17.33333333,1,0.21,-0.425381729,1.348863725,-0.796652249,0.059185157
57,6,38.33333333,1,0.33,0.595394429,1.270650629,1.17302069,0.032526648
57,1,-5.666666667,-1,4.45,-0.217530849,1.524026973,0.030092172,0.059185157
57,1,29,0,0.13,0.689282266,1.213264172,1.464553609,0.059185157
57,6,5,0,3.05,0.137547322,1.22409531,0.121331563,0.032526648
57,1,-11.5,0,1.09,-0.325381084,1.436445349,-0.383280039,0.059185157
57,1,-6.5,0,3.64,-0.189145786,1.408892117,-0.155152428,0.059185157
57,6,5.5,0,0.3,0.144964868,1.22446903,0.139581498,0.032526648
57,1,-26.5,0,1.68,-0.65055558,1.519105044,-1.067662871,0.059185157
57,6,-1,1,0.62,0.090338156,1.24125128,-0.262640853,0.032526648
57,6,-4.333333333,-1,2.27,-0.045807353,1.195478576,-0.054360689,0.032526648
57,1,-11,0,1.36,-0.312247171,1.433690026,-0.360467278,0.059185157
57,1,-13.66666667,-1,0.72,-0.425989639,1.568112144,-0.334912006,0.059185157
57,1,17.5,0,0.9,0.470195406,1.276636605,0.939860104,0.059185157
57,1,-6.5,0,1.4,-0.189145786,1.408892117,-0.155152428,0.059185157
57,6,10.66666667,1,4.07,0.261004302,1.249971426,0.16319096,0.032526648
57,1,29,0,0.18,0.689282266,1.213264172,1.464553609,0.059185157
57,1,6,0,0.42,0.172318648,1.340009038,0.415166599,0.059185157
57,1,34,-1,0.25,0.734675397,1.305438002,1.839904551,0.059185157
57,1,-6.5,0,5.66,-0.189145786,1.408892117,-0.155152428,0.059185157
57,6,23,0,0.49,0.389231842,1.237549249,0.778329219,0.032526648
57,6,5,0,0.3,0.137547322,1.22409531,0.121331563,0.032526648
57,6,10,1,1.33,0.251575783,1.249473132,0.138857714,0.032526648
57,1,19.66666667,1,1.71,0.556435007,1.14496981,0.891492071,0.059185157
57,1,24.5,0,0.93,0.613805599,1.238062081,1.259238759,0.059185157
57,1,-28,-1,0.41,-0.703451731,1.647098075,-0.988877824,0.059185157
57,6,22.66666667,1,0.87,0.420938655,1.258940719,0.601189397,0.032526648
57,6,45,-1,0.45,0.604957295,1.232352335,1.746299551,0.032526648
57,1,32,0,0.33,0.73259639,1.196732233,1.601430176,0.059185157
57,1,-11,0,0.98,-0.312247171,1.433690026,-0.360467278,0.059185157
57,1,-21,-1,0.2,-0.584596496,1.608523551,-0.669499168,0.059185157
57,6,-32,-1,0.99,-0.433854646,1.174799373,-1.064190419,0.032526648
57,6,8,-1,0.24,0.139928595,1.204697016,0.395804371,0.032526648
57,6,-26,-1,0.1,-0.357321676,1.179284019,-0.8451912,0.032526648
57,6,10.66666667,1,1.41,0.261004302,1.249971426,0.16319096,0.032526648
57,6,23,0,2.09,0.389231842,1.237549249,0.778329219,0.032526648
57,1,-26,0,0.39,-0.642042584,1.516349721,-1.04485011,0.059185157
57,6,10.66666667,-1,3.65,0.179260587,1.206690192,0.493137357,0.032526648
57,6,16.66666667,1,3.52,0.343459143,1.254456073,0.382190179,0.032526648
57,6,5.5,0,2.72,0.144964868,1.22446903,0.139581498,0.032526648
57,6,-25.33333333,1,0.55,-0.270824626,1.223063548,-1.15080435,0.032526648
57,1,26.66666667,-1,0.18,0.619615277,1.345849408,1.505317388,0.059185157
57,6,9.5,0,0.81,0.203654412,1.227458794,0.285580977,0.032526648
57,1,-41.33333333,1,0.09,-0.819737525,1.481119237,-1.891664781,0.059185157
57,6,-29.5,0,1.09,-0.366010605,1.198308593,-1.137913943,0.032526648
57,6,44,0,0.08,0.622315749,1.253245511,1.544826483,0.032526648
57,6,14.66666667,-1,1.29,0.23716447,1.209679956,0.639136836,0.032526648
57,6,-4.5,0,1.37,-0.005378647,1.216994619,-0.225417199,0.032526648
57,1,16.66666667,1,1.7,0.492937182,1.161501749,0.754615505,0.059185157
57,6,-0.333333333,-1,1.58,0.014708321,1.19846834,0.09163879,0.032526648
57,1,-11,0,4.07,-0.312247171,1.433690026,-0.360467278,0.059185157
57,1,-11,1,0.53,-0.262744908,1.313962965,-0.507690609,0.059185157
57,1,2.5,0,0.44,0.071590812,1.3592963,0.255477272,0.059185157
57,1,-7,0,5.64,-0.203203111,1.41164744,-0.177965189,0.059185157
57,6,44,0,0.4,0.622315749,1.253245511,1.544826483,0.032526648
57,6,-25.33333333,1,0.64,-0.270824626,1.223063548,-1.15080435,0.032526648
57,6,28.33333333,1,0.69,0.488896919,1.263176218,0.808021993,0.032526648
57,1,34,-1,0.15,0.734675397,1.305438002,1.839904551,0.059185157
57,1,16,1,0.24,0.478038946,1.165175513,0.72419849,0.059185157
57,6,-12,0,0.81,-0.118350463,1.211388811,-0.499166222,0.032526648
57,6,23,0,1.77,0.389231842,1.237549249,0.778329219,0.032526648
57,1,-16.66666667,1,1.66,-0.40928398,1.345189961,-0.766235234,0.059185157
57,1,-13.5,0,1.34,-0.376636811,1.447466642,-0.474531083,0.059185157
57,1,-6.5,0,3.29,-0.189145786,1.408892117,-0.155152428,0.059185157
57,6,7.5,0,3.52,0.174464586,1.225963912,0.212581238,0.032526648
57,6,13.66666667,-1,1.36,0.222828316,1.208932515,0.602636966,0.032526648
57,6,-20,-1,4.04,-0.275669165,1.183768666,-0.626191982,0.032526648
57,1,-6.5,0,2.52,-0.189145786,1.408892117,-0.155152428,0.059185157
57,1,-26.5,0,0.36,-0.65055558,1.519105044,-1.067662871,0.059185157
57,1,6,0,0.34,0.172318648,1.340009038,0.415166599,0.059185157
57,1,-5.666666667,-1,1.23,-0.217530849,1.524026973,0.030092172,0.059185157
57,6,25,1,0.69,0.449562966,1.260684748,0.68635576,0.032526648
57,1,33,1,0.12,0.768857735,1.071494525,1.499832367,0.059185157
57,6,14,1,2.39,0.30737431,1.252462896,0.284857193,0.032526648
57,1,-23.66666667,-1,0.5,-0.633590517,1.623218608,-0.791167228,0.059185157
57,6,12,0,0.28,0.239633417,1.229327397,0.376830652,0.032526648
57,1,29,0,0.61,0.689282266,1.213264172,1.464553609,0.059185157
57,6,-32,-1,1.12,-0.433854646,1.174799373,-1.064190419,0.032526648
57,6,22.33333333,1,0.78,0.416778169,1.258691572,0.589022774,0.032526648
57,6,-16,0,3.49,-0.177554592,1.208399047,-0.645165701,0.032526648
57,6,13.66666667,-1,0.62,0.222828316,1.208932515,0.602636966,0.032526648
57,1,0.666666667,1,0.25,0.071960123,1.249672091,0.02460715,0.059185157
57,6,-30,1,0.45,-0.334950305,1.21957549,-1.321137075,0.032526648
57,1,-21.33333333,-1,1.66,-0.590975771,1.610360433,-0.684707676,0.059185157
57,6,9.5,0,0.44,0.203654412,1.227458794,0.285580977,0.032526648
57,6,6,1,4.39,0.194053184,1.246483368,-0.007141765,0.032526648
57,6,9,0,1.65,0.196388658,1.227085074,0.267331042,0.032526648
57,6,3.333333333,1,3.71,0.154922084,1.244490192,-0.104474751,0.032526648
57,1,31.5,0,0.09,0.725749946,1.199487556,1.578617415,0.059185157
57,6,6,0,2.27,0.152366155,1.224842751,0.157831433,0.032526648
57,6,4.5,0,1.55,0.130114317,1.223721589,0.103081629,0.032526648
57,6,22.5,0,0.6,0.382791043,1.237175528,0.760079284,0.032526648
57,6,6,1,0.46,0.194053184,1.246483368,-0.007141765,0.032526648
57,1,30.5,0,0.06,0.711614854,1.204998202,1.532991892,0.059185157
57,1,31.5,0,0.09,0.725749946,1.199487556,1.578617415,0.059185157
57,1,-11.5,0,2.13,-0.325381084,1.436445349,-0.383280039,0.059185157
57,1,19.66666667,1,0.51,0.556435007,1.14496981,0.891492071,0.059185157
57,6,12.5,0,0.51,0.246754347,1.229701118,0.395080586,0.032526648
57,6,-18.5,0,0.5,-0.213942708,1.206530445,-0.736415375,0.032526648
57,6,-21.5,0,4.53,-0.256829619,1.204288121,-0.845914985,0.032526648
57,6,-7.5,0,0.68,-0.050746681,1.214752296,-0.334916808,0.032526648
57,6,-6.333333333,-1,0.55,-0.075967196,1.193983694,-0.127360429,0.032526648
57,1,-15,-1,0.65,-0.457365079,1.575459673,-0.395746035,0.059185157
57,1,17,1,1.08,0.500280152,1.159664867,0.769824012,0.059185157
57,6,34.66666667,1,0.78,0.558381757,1.267910012,1.039187834,0.032526648
57,1,30,-1,0.86,0.676074857,1.327480587,1.657402462,0.059185157
57,1,2.5,0,3.04,0.071590812,1.3592963,0.255477272,0.059185157
57,1,6,0,3.46,0.172318648,1.340009038,0.415166599,0.059185157
57,1,24.5,0,0.17,0.613805599,1.238062081,1.259238759,0.059185157
57,1,18.33333333,-1,0.91,0.446811598,1.391771461,1.125104704,0.059185157
57,1,-11.5,0,0.73,-0.325381084,1.436445349,-0.383280039,0.059185157
57,1,-7,0,3.8,-0.203203111,1.41164744,-0.177965189,0.059185157
57,1,-3.5,0,1.14,-0.103359133,1.392360178,-0.018275861,0.059185157
57,6,1.666666667,-1,2.76,0.044953471,1.199963222,0.164638529,0.032526648
57,6,9.5,0,0.91,0.203654412,1.227458794,0.285580977,0.032526648
57,6,-5.666666667,-1,3.09,-0.065926609,1.194481988,-0.103027182,0.032526648
57,1,-4.333333333,-1,4.96,-0.180089801,1.516679445,0.090926201,0.059185157
57,1,34,1,0.15,0.780546823,1.065983879,1.545457889,0.059185157
57,6,9,0,0.52,0.196388658,1.227085074,0.267331042,0.032526648
57,6,-8.666666667,-1,8.1,-0.110975016,1.192239664,-0.212526792,0.032526648
57,6,-11.66666667,1,1.41,-0.070759936,1.233278576,-0.651972797,0.032526648
57,6,-6.333333333,-1,0.7,-0.075967196,1.193983694,-0.127360429,0.032526648
57,1,-21,-1,0.39,-0.584596496,1.608523551,-0.669499168,0.059185157
57,1,-13,1,1.47,-0.316304679,1.324984257,-0.598941653,0.059185157
57,6,10.66666667,-1,1.5,0.179260587,1.206690192,0.493137357,0.032526648
57,1,17,1,1.11,0.500280152,1.159664867,0.769824012,0.059185157
57,1,23,0,0.64,0.585731896,1.24632805,1.190800476,0.059185157
57,1,30.5,0,0.12,0.711614854,1.204998202,1.532991892,0.059185157
57,6,-20,0,1.22,-0.235500807,1.205409283,-0.79116518,0.032526648
57,6,47,0,0.33,0.649357691,1.255487834,1.654326092,0.032526648
57,6,-30,1,0.2,-0.334950305,1.21957549,-1.321137075,0.032526648
57,1,-11.5,0,2.12,-0.325381084,1.436445349,-0.383280039,0.059185157
57,1,31.33333333,-1,0.32,0.6966882,1.320133058,1.718236492,0.059185157
57,1,-5.5,0,1.98,-0.160802706,1.403381471,-0.109526906,0.059185157
57,1,30,-1,1.55,0.676074857,1.327480587,1.657402462,0.059185157
57,1,-7,0,5.95,-0.203203111,1.41164744,-0.177965189,0.059185157
57,6,28.66666667,1,2.34,0.49272714,1.263425365,0.820188616,0.032526648
57,1,-10.66666667,-1,1.37,-0.351597481,1.551580205,-0.198035439,0.059185157
57,6,4.5,0,3.56,0.130114317,1.223721589,0.103081629,0.032526648
57,1,-29,-1,0.62,-0.717920995,1.652608721,-1.034503346,0.059185157
57,1,27.33333333,-1,0.3,0.631480068,1.342175644,1.535734403,0.059185157
57,6,22.33333333,1,1.26,0.416778169,1.258691572,0.589022774,0.032526648
57,6,11,0,3.25,0.225314609,1.228579956,0.340330782,0.032526648
57,6,37.33333333,-1,0.11,0.526201372,1.226621953,1.466467216,0.032526648
57,6,-40.5,0,0.7,-0.500758529,1.190086741,-1.53941251,0.032526648
57,6,5.333333333,1,0.72,0.184323002,1.245985074,-0.031475011,0.032526648
57,1,22.33333333,-1,0.26,0.535390579,1.369728876,1.307606792,0.059185157
57,6,28.66666667,1,1.22,0.49272714,1.263425365,0.820188616,0.032526648
57,1,-13.5,0,3.41,-0.376636811,1.447466642,-0.474531083,0.059185157
57,1,27.33333333,-1,0.16,0.631480068,1.342175644,1.535734403,0.059185157
57,1,29,1,0.05,0.716573302,1.093537111,1.317330278,0.059185157
57,1,2,1,0.49,0.110617546,1.242324562,0.08544118,0.059185157
57,1,-23.66666667,-1,0.39,-0.633590517,1.623218608,-0.791167228,0.059185157
57,6,22,0,2.38,0.376312815,1.236801808,0.741829349,0.032526648
57,6,-13.5,0,1.72,-0.140674406,1.21026765,-0.553916027,0.032526648
57,6,-18.5,0,1.22,-0.213942708,1.206530445,-0.736415375,0.032526648
57,1,21.5,0,0.81,0.556178669,1.25459402,1.122362193,0.059185157
57,6,-8.666666667,-1,0.88,-0.110975016,1.192239664,-0.212526792,0.032526648
57,1,36.66666667,1,0.34,0.809212431,1.051288822,1.667125948,0.059185157
57,6,14,1,1.07,0.30737431,1.252462896,0.284857193,0.032526648
57,6,36.33333333,-1,0.21,0.515168439,1.225874512,1.429967347,0.032526648
57,6,23.66666667,1,2.58,0.433313909,1.25968816,0.637689267,0.032526648
57,6,-0.333333333,-1,1.17,0.014708321,1.19846834,0.09163879,0.032526648
57,1,-17.33333333,1,0.58,-0.425381729,1.348863725,-0.796652249,0.059185157
57,6,5,0,2.23,0.137547322,1.22409531,0.121331563,0.032526648
57,1,-15,-1,0.29,-0.457365079,1.575459673,-0.395746035,0.059185157
57,1,-3.5,0,3.18,-0.103359133,1.392360178,-0.018275861,0.059185157
57,1,16.66666667,1,2.96,0.492937182,1.161501749,0.754615505,0.059185157
57,6,-20,0,1.6,-0.235500807,1.205409283,-0.79116518,0.032526648
57,1,7.5,0,2.11,0.214530919,1.331743068,0.483604883,0.059185157
57,6,36.33333333,-1,2.61,0.515168439,1.225874512,1.429967347,0.032526648
57,6,4.5,0,5.78,0.130114317,1.223721589,0.103081629,0.032526648
57,1,21.5,0,0.05,0.556178669,1.25459402,1.122362193,0.059185157
57,1,31.33333333,-1,0.15,0.6966882,1.320133058,1.718236492,0.059185157
57,1,32,0,0.1,0.73259639,1.196732233,1.601430176,0.059185157
57,6,47,0,0.07,0.649357691,1.255487834,1.654326092,0.032526648
57,6,23,0,2.98,0.389231842,1.237549249,0.778329219,0.032526648
57,1,26.66666667,-1,0.53,0.619615277,1.345849408,1.505317388,0.059185157
57,6,14,0,1.19,0.267955222,1.230822279,0.449830391,0.032526648
57,1,-29,-1,0.78,-0.717920995,1.652608721,-1.034503346,0.059185157
57,1,-11.5,0,0.85,-0.325381084,1.436445349,-0.383280039,0.059185157
57,6,13.66666667,-1,0.85,0.222828316,1.208932515,0.602636966,0.032526648
57,1,-6.5,0,2.12,-0.189145786,1.408892117,-0.155152428,0.059185157
57,1,-10.33333333,-1,3.46,-0.343026454,1.549743323,-0.182826932,0.059185157
57,1,-17.33333333,1,0.32,-0.425381729,1.348863725,-0.796652249,0.059185157
57,1,25.66666667,1,0.4,0.665764895,1.111905932,1.165245204,0.059185157
57,1,19.5,0,0.87,0.514479065,1.265615312,1.031111149,0.059185157
57,6,23.66666667,1,0.68,0.433313909,1.25968816,0.637689267,0.032526648
57,6,16.33333333,-1,1.6,0.260827501,1.210925691,0.699969952,0.032526648
57,1,31.5,0,0.11,0.725749946,1.199487556,1.578617415,0.059185157
57,6,45,-1,0.54,0.604957295,1.232352335,1.746299551,0.032526648
57,1,41,0,0.08,0.83288226,1.147136416,2.012059875,0.059185157
57,6,13.33333333,-1,0.3,0.218027758,1.208683368,0.590470343,0.032526648
57,1,-21,0,0.45,-0.547944091,1.488796489,-0.816722499,0.059185157
57,6,8.5,0,2.44,0.189101273,1.226711353,0.249081107,0.032526648
57,6,-5.666666667,-1,0.51,-0.065926609,1.194481988,-0.103027182,0.032526648
57,6,8,-1,1.47,0.139928595,1.204697016,0.395804371,0.032526648
57,1,6,0,0.42,0.172318648,1.340009038,0.415166599,0.059185157
57,6,23.66666667,1,2.12,0.433313909,1.25968816,0.637689267,0.032526648
57,6,-16,0,1.32,-0.177554592,1.208399047,-0.645165701,0.032526648
57,1,14,-1,0.5,0.339918656,1.415650928,0.927394108,0.059185157
57,6,38.33333333,1,0.62,0.595394429,1.270650629,1.17302069,0.032526648
57,1,-28,-1,0.29,-0.703451731,1.647098075,-0.988877824,0.059185157
57,1,0.666666667,1,3.11,0.071960123,1.249672091,0.02460715,0.059185157
57,1,-21.33333333,-1,2.83,-0.590975771,1.610360433,-0.684707676,0.059185157
57,6,-21.5,0,0.64,-0.256829619,1.204288121,-0.845914985,0.032526648
57,6,-4.333333333,-1,2.96,-0.045807353,1.195478576,-0.054360689,0.032526648
57,1,17.5,0,0.68,0.470195406,1.276636605,0.939860104,0.059185157
57,6,-11.66666667,1,3.05,-0.070759936,1.233278576,-0.651972797,0.032526648
57,6,-18.5,0,0.26,-0.213942708,1.206530445,-0.736415375,0.032526648
