DDM,EXP,val,subj_idx,gLen
drift,oDel,-0.009398207285679736,27,6
drift,cInfo,-0.189386013335753,27,6
thresh,0,1.019993488080552,27,6
thresh,oDel,0.0027492930103616836,27,6
thresh,cInfo,0.10738918539600177,27,6
bias,0,0.20865197495798204,27,6
bias,oDel,0.009250049097943261,27,6
bias,cInfo,0.33702000361733625,27,6
drift,0,1.2305369055985567,27,1
drift,oDel,-0.00555414391556168,27,1
drift,cInfo,-0.03289698200249454,27,1
thresh,0,1.4612170027842502,27,1
thresh,oDel,0.005463266441492324,27,1
thresh,cInfo,-0.07677867197546633,27,1
bias,0,0.22987619705791673,27,1
bias,oDel,0.01466358043710206,27,1
bias,cInfo,0.05949658987767455,27,1
drift,0,1.4307123194011093,28,6
drift,oDel,-0.001733860410379622,28,6
drift,cInfo,0.14768296736301254,28,6
thresh,0,1.3213245880776083,28,6
thresh,oDel,-0.0033516430574274465,28,6
thresh,cInfo,-0.06039873297548763,28,6
bias,0,0.19895730494618813,28,6
bias,oDel,0.0022144973991230373,28,6
bias,cInfo,-0.08843718202098813,28,6
drift,0,1.5566639287558675,28,1
drift,oDel,-5.410154521006754e-4,28,1
drift,cInfo,0.046429336077753076,28,1
thresh,0,1.5340631226635624,28,1
thresh,oDel,0.02054848598371234,28,1
thresh,cInfo,-0.05474026511603076,28,1
bias,0,0.21540799242402353,28,1
bias,oDel,0.041288217028615806,28,1
bias,cInfo,-0.05510550117971363,28,1
drift,0,1.9261037588363987,2,6
drift,oDel,-0.004971394079307622,2,6
drift,cInfo,-0.18492880941877013,2,6
thresh,0,1.209770436329013,2,6
thresh,oDel,2.0165220681169697e-4,2,6
thresh,cInfo,0.03538497434293604,2,6
bias,0,0.12275797215464401,2,6
bias,oDel,0.004004994002014505,2,6
bias,cInfo,0.14140394897449726,2,6
drift,0,2.194577022923995,2,1
drift,oDel,-0.015240040987925264,2,1
drift,cInfo,-0.1440332407009115,2,1
thresh,0,1.1621993374936361,2,1
thresh,oDel,0.01625533258523955,2,1
thresh,cInfo,-0.0976546983429253,2,1
bias,0,0.1547100538431182,2,1
bias,oDel,0.02951751059345208,2,1
bias,cInfo,0.012774383385843071,2,1
drift,0,1.6201036658772332,30,6
drift,oDel,0.009611761564884448,30,6
drift,cInfo,0.18121594587399703,30,6
thresh,0,1.284841533381413,30,6
thresh,oDel,-0.005015364550184227,30,6
thresh,cInfo,-0.022326961988221598,30,6
bias,0,0.17787983000890484,30,6
bias,oDel,-0.014811369763322995,30,6
bias,cInfo,-0.12725476367423888,30,6
drift,0,1.760174733575899,30,1
drift,oDel,0.012416566935247455,30,1
drift,cInfo,0.007281360859826778,30,1
thresh,0,1.2021040908201563,30,1
thresh,oDel,-0.01185389549119384,30,1
thresh,cInfo,-0.042410612540625774,30,1
bias,0,0.19297116204441744,30,1
bias,oDel,-0.02654431290853851,30,1
bias,cInfo,0.09626392528326323,30,1
drift,0,1.93154906885003,31,6
drift,oDel,-0.004667496150461333,31,6
drift,cInfo,-0.44830199291392253,31,6
thresh,0,1.290815569112826,31,6
thresh,oDel,0.003507400902074508,31,6
thresh,cInfo,0.04424633709872249,31,6
bias,0,0.11137606466983596,31,6
bias,oDel,0.0033203307341404978,31,6
bias,cInfo,0.2502025430488105,31,6
drift,0,1.3786122400740046,31,1
drift,oDel,0.014277593556980836,31,1
drift,cInfo,-0.06005782056794642,31,1
thresh,0,1.3181372940503044,31,1
thresh,oDel,-0.012061477699782157,31,1
thresh,cInfo,-0.034022988181991044,31,1
bias,0,0.22981898952777524,31,1
bias,oDel,-0.02618765734947946,31,1
bias,cInfo,0.019046247676909645,31,1
drift,0,1.6611315448543316,39,6
drift,oDel,-0.00648265513891713,39,6
drift,cInfo,0.021841495051592642,39,6
thresh,0,1.1692332428143515,39,6
thresh,oDel,0.005066086329442721,39,6
thresh,cInfo,-0.019971613947111142,39,6
bias,0,0.18777285949834333,39,6
bias,oDel,0.01796344431519337,39,6
bias,cInfo,0.17255449247299826,39,6
drift,0,1.7333953252550507,39,1
drift,oDel,-0.009159899501747337,39,1
drift,cInfo,-0.35756861647781246,39,1
thresh,0,1.1772101610664567,39,1
thresh,oDel,0.01902173993145239,39,1
thresh,cInfo,-0.03564114197778383,39,1
bias,0,0.23840780426579578,39,1
bias,oDel,0.03729429553939025,39,1
bias,cInfo,0.1550860797107055,39,1
drift,0,1.6760382676247938,3,6
drift,oDel,0.021844059500831438,3,6
drift,cInfo,-0.0812848047895542,3,6
thresh,0,1.1970345954500086,3,6
thresh,oDel,-0.01690132174630832,3,6
thresh,cInfo,-0.032198214147247634,3,6
bias,0,0.2234167210622362,3,6
bias,oDel,-0.03747879601648486,3,6
bias,cInfo,0.06793657052066819,3,6
drift,0,1.504275082239932,3,1
drift,oDel,0.007012810223181202,3,1
drift,cInfo,-0.0671135362140611,3,1
thresh,0,1.1674011621887006,3,1
thresh,oDel,-0.010065978707618262,3,1
thresh,cInfo,-0.04592124031741985,3,1
bias,0,0.243893430748939,3,1
bias,oDel,-0.020918009281262306,3,1
bias,cInfo,0.19848668640758368,3,1
drift,0,1.7653229416912637,40,6
drift,oDel,0.01435577445946682,40,6
drift,cInfo,0.0037317479758403856,40,6
thresh,0,1.240954301221445,40,6
thresh,oDel,5.06583513448978e-4,40,6
thresh,cInfo,0.06929079441658235,40,6
bias,0,0.1848547002445755,40,6
bias,oDel,-0.0011478485638475196,40,6
bias,cInfo,0.07634447101502241,40,6
drift,0,1.9970333058739833,40,1
drift,oDel,0.002779514433848589,40,1
drift,cInfo,0.11281977386890532,40,1
thresh,0,1.2141385217547023,40,1
thresh,oDel,4.872514770527836e-4,40,1
thresh,cInfo,-0.02230763026529586,40,1
bias,0,0.17775416708687186,40,1
bias,oDel,0.004777896018428007,40,1
bias,cInfo,-0.034049513347507436,40,1
drift,0,1.5476018040192827,41,6
drift,oDel,0.00562006291541813,41,6
drift,cInfo,0.09607591253760069,41,6
thresh,0,1.215622706579781,41,6
thresh,oDel,-0.0050697166801327576,41,6
thresh,cInfo,-0.02464235177803682,41,6
bias,0,0.18957926919748447,41,6
bias,oDel,-0.007392844858222396,41,6
bias,cInfo,0.015270888910394057,41,6
drift,0,1.5657393623245717,41,1
drift,oDel,0.015387186286505731,41,1
drift,cInfo,-0.25696540542882795,41,1
thresh,0,1.221475833281752,41,1
thresh,oDel,-0.007539474808051813,41,1
thresh,cInfo,0.022553812705238565,41,1
bias,0,0.19692897841314472,41,1
bias,oDel,-0.023370958094769283,41,1
bias,cInfo,0.3441063043344246,41,1
drift,0,1.5832770667898246,42,6
drift,oDel,0.005102121850548145,42,6
drift,cInfo,0.023954671051156118,42,6
thresh,0,1.6584029244307759,42,6
thresh,oDel,-0.009964696225197285,42,6
thresh,cInfo,0.0010240798148716751,42,6
bias,0,0.13020956989006383,42,6
bias,oDel,-0.008782964361434291,42,6
bias,cInfo,-0.22381294716362668,42,6
drift,0,1.7266653811616255,42,1
drift,oDel,-0.015148913729369554,42,1
drift,cInfo,0.08476947445459472,42,1
thresh,0,1.5520832257265957,42,1
thresh,oDel,0.022810529325948133,42,1
thresh,cInfo,-0.07030669012082803,42,1
bias,0,0.1501351875430359,42,1
bias,oDel,0.02908884234258912,42,1
bias,cInfo,0.1875518835704463,42,1
drift,0,1.5528600414175506,43,6
drift,oDel,-0.004904918832998074,43,6
drift,cInfo,0.2360595406849067,43,6
thresh,0,1.452237882859154,43,6
thresh,oDel,-0.0044743038828518366,43,6
thresh,cInfo,0.005363859200000188,43,6
bias,0,0.21586292237101168,43,6
bias,oDel,0.0027046317682713817,43,6
bias,cInfo,-0.172687510866664,43,6
drift,0,1.3958166489309123,43,1
drift,oDel,0.0010426761008513665,43,1
drift,cInfo,-0.10171065456120282,43,1
thresh,0,1.3930850592243593,43,1
thresh,oDel,-0.02989798665086693,43,1
thresh,cInfo,0.07438022388127008,43,1
bias,0,0.2332994572060969,43,1
bias,oDel,-0.045913151592173726,43,1
bias,cInfo,0.0381611056455625,43,1
drift,0,1.4092713735298146,45,6
drift,oDel,-0.005420569615859585,45,6
drift,cInfo,0.21626376750000983,45,6
thresh,0,1.351349572556244,45,6
thresh,oDel,0.0020833744653868465,45,6
thresh,cInfo,0.026748443889059923,45,6
bias,0,0.19260968012731694,45,6
bias,oDel,0.009858862253614372,45,6
bias,cInfo,-0.2502272948400037,45,6
drift,0,1.5129947908488848,45,1
drift,oDel,-0.0029573481334131744,45,1
drift,cInfo,0.039861276140720416,45,1
thresh,0,1.4567193591713057,45,1
thresh,oDel,-0.00761403339793002,45,1
thresh,cInfo,-0.09385390509726567,45,1
bias,0,0.20383172860569854,45,1
bias,oDel,-0.02552308386324735,45,1
bias,cInfo,0.07445279642696594,45,1
drift,0,2.0349074305779054,46,6
drift,oDel,-0.009466179369361533,46,6
drift,cInfo,0.3323083215314911,46,6
thresh,0,1.130019036145563,46,6
thresh,oDel,0.004182708392718952,46,6
thresh,cInfo,-0.04810166435042715,46,6
bias,0,0.13442531393281076,46,6
bias,oDel,3.6196211252603966e-4,46,6
bias,cInfo,-0.2360700400712333,46,6
drift,0,1.6268033314211532,46,1
drift,oDel,-0.002705134613237639,46,1
drift,cInfo,0.15243650407131035,46,1
thresh,0,1.321562649935374,46,1
thresh,oDel,0.009174055209223984,46,1
thresh,cInfo,0.04593719446522901,46,1
bias,0,0.2542936155166289,46,1
bias,oDel,0.013696337141807412,46,1
bias,cInfo,-0.056052629020257365,46,1
drift,0,1.6519213028178472,48,6
drift,oDel,0.0036757576583437285,48,6
drift,cInfo,-0.2280177309070971,48,6
thresh,0,1.3910233353676016,48,6
thresh,oDel,-0.0014427750182929783,48,6
thresh,cInfo,0.026316646748041527,48,6
bias,0,0.12267914716248152,48,6
bias,oDel,0.0025659059294594008,48,6
bias,cInfo,0.1953613286236417,48,6
drift,0,1.6558133866922962,48,1
drift,oDel,0.0067718817104569584,48,1
drift,cInfo,-0.0921513565787918,48,1
thresh,0,1.2092856886053798,48,1
thresh,oDel,-0.0031588258889266208,48,1
thresh,cInfo,-0.026111672330408984,48,1
bias,0,0.1747467272138139,48,1
bias,oDel,-0.005728696502429447,48,1
bias,cInfo,0.08726497345261824,48,1
drift,0,1.7436165697884773,49,6
drift,oDel,0.001724560241617285,49,6
drift,cInfo,0.1256858123910186,49,6
thresh,0,1.3797478710031688,49,6
thresh,oDel,-0.008022898964691013,49,6
thresh,cInfo,-0.03397940037459273,49,6
bias,0,0.14625265006114452,49,6
bias,oDel,-0.01393701846824831,49,6
bias,cInfo,-0.1318397489677861,49,6
drift,0,1.6520442431277005,49,1
drift,oDel,0.007344761328457821,49,1
drift,cInfo,0.16268402412262645,49,1
thresh,0,1.1470190101121724,49,1
thresh,oDel,0.0013408285888390837,49,1
thresh,cInfo,-0.03684713818463282,49,1
bias,0,0.2206206622802278,49,1
bias,oDel,-0.013624674649605208,49,1
bias,cInfo,-0.04083670221591964,49,1
drift,0,1.617439298255803,50,6
drift,oDel,-0.0022471424482441112,50,6
drift,cInfo,-0.10605141938806238,50,6
thresh,0,1.2708159448867469,50,6
thresh,oDel,0.003286576326555759,50,6
thresh,cInfo,0.054599667576700976,50,6
bias,0,0.16429949813763745,50,6
bias,oDel,0.003600687703973667,50,6
bias,cInfo,0.050424528572040536,50,6
drift,0,1.7038417643352408,50,1
drift,oDel,0.003168497320073769,50,1
drift,cInfo,-0.06552019131445572,50,1
thresh,0,1.340849047139257,50,1
thresh,oDel,-0.012660668835068788,50,1
thresh,cInfo,0.05316203985492059,50,1
bias,0,0.14836194722244378,50,1
bias,oDel,-0.02558959563663693,50,1
bias,cInfo,-0.01108682126895827,50,1
drift,0,2.2862621585370224,51,6
drift,oDel,-0.017049362707557993,51,6
drift,cInfo,-0.10371001805853573,51,6
thresh,0,0.9766652734090985,51,6
thresh,oDel,0.011164348094930663,51,6
thresh,cInfo,0.05471170249869878,51,6
bias,0,0.1772493419071387,51,6
bias,oDel,0.026824577356434648,51,6
bias,cInfo,0.31889345334587854,51,6
drift,0,1.831184861544467,51,1
drift,oDel,0.013885198901465548,51,1
drift,cInfo,0.47720191281099505,51,1
thresh,0,1.1326433847436856,51,1
thresh,oDel,4.209187051219062e-4,51,1
thresh,cInfo,-0.0015958262166781809,51,1
bias,0,0.22311187800359478,51,1
bias,oDel,0.003485380570356203,51,1
bias,cInfo,-0.15378579130560166,51,1
drift,0,1.5782290398462215,52,6
drift,oDel,-0.010972302154025454,52,6
drift,cInfo,0.1640155337281378,52,6
thresh,0,1.183940779272727,52,6
thresh,oDel,0.010116852923879503,52,6
thresh,cInfo,0.030899576749896313,52,6
bias,0,0.2062425599730806,52,6
bias,oDel,0.02585213199608607,52,6
bias,cInfo,-0.032719847410666025,52,6
